ID	Place	Group	Originals	Simplified	COGID	Alignment
02.0.026	Ebensee	Germanic	m'ōnt	mōnt	2	m ō n - - - - - t - - - -
02.0.027	Stainach	Germanic	m'ōnt	mōnt	2	m ō n - - - - - t - - - -
02.0.028	Niederwölz	Germanic	m'o͟unat	mo͟unat	2	m o͟u n a - - - - t - - - -
02.0.029	Kammern	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.030	Kainach	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.031	Türnitz a.d. Traisen	Germanic	m'ōnt	mōnt	2	m ō n - - - - - t - - - -
02.0.032	Veitsch	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.033	Weiz	Germanic	m'õ͟ũ	mõ͟ũ	2	m õ͟ũ - - - - - - - - - - -
02.0.033	Weiz	Germanic	m'õ͟ũʃã͟ẽ	mõ͟ũʃã͟ẽ	2	m õ͟ũ - - - - - - - - - - -
02.0.034	Schachen bei Vorau	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.034	Schachen bei Vorau	Germanic	m'õ͟ũ	mõ͟ũ	2	m õ͟ũ - - - - - - - - - - -
02.0.034	Schachen bei Vorau	Germanic	m'õ͟ũʃã͟ẽ	mõ͟ũʃã͟ẽ	2	m õ͟ũ - - - - - - - - - - -
02.0.035	Prigglitz bei Gloggnitz	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.036	Mogersdorf	Germanic	m'õ͟ũ	mõ͟ũ	2	m õ͟ũ - - - - - - - - - - -
02.0.037	Stegersbach	Germanic	m'õ͟ũ	mõ͟ũ	2	m õ͟ũ - - - - - - - - - - -
02.0.038	Gols am Neusiedler See	Germanic	m'õ͟ũʃã͟ẽ	mõ͟ũʃã͟ẽ	2	m õ͟ũ - - - - - - - - - - -
02.0.039	Tadten	Germanic	m'ō̃	mō̃	2	m ō̃ - - - - - - - - - - -
02.0.040	Sölden	Germanic	m'ɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
02.0.041	Ausservillgratten	Germanic	m'ɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
02.0.042	Dellach a.d. Drau	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.043	Seeboden am Millstättersee	Germanic	m'ōnt	mōnt	2	m ō n - - - - - t - - - -
02.0.044	Weitensfeld im Gurktal	Germanic	m'ōnt	mōnt	2	m ō n - - - - - t - - - -
02.0.046	Wolfsberg	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.047	Schwanberg	Germanic	m'o͟unt	mo͟unt	2	m o͟u n - - - - - t - - - -
02.0.048	Halbenrain	Germanic	m'õ͟ũ	mõ͟ũ	2	m õ͟ũ - - - - - - - - - - -
02.1.101	Großwarasdorf	Slavic	m'isets	misets	2	m - - i s - e - ts - - - -
02.1.102	Ludmannsdorf	Slavic	mī̀ǝsn̩ts	mī̀ǝsn̩ts	2	m - - ī̀ǝ s - - n̩ ts - - - -
03.1.101	Fontenoy	Romance	lyn	lyn	5	l y n -
03.1.102	Pâturages	Romance	b'εlǝ	bεlǝ	6	b ε l ǝ
03.1.103	Jamioulx	Romance	lyn	lyn	5	l y n -
03.1.104	Jauchelette	Romance	lyn	lyn	5	l y n -
03.1.105	Spontin	Romance	lyn	lyn	5	l y n -
03.1.106	Flémalle-Haute	Romance	bot'e	bote	6	b o t e
03.1.106	Flémalle-Haute	Romance	lyn	lyn	5	l y n -
03.1.107	Francorchamps	Romance	lyn	lyn	5	l y n -
03.1.108	Tillet	Romance	lyn	lyn	5	l y n -
03.1.109	Buzenol	Romance	lyn	lyn	5	l y n -
04.0.001	Garvan	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.001	Garvan	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.002	Rakovica	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.002	Rakovica	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.003	Brakjovci	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.003	Brakjovci	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.004	Slavotin	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.004	Slavotin	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.005	Altimir	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.005	Altimir	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.006	Staro selo	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.006	Staro selo	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.007	Brest	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.007	Brest	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.008	Stojanovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.008	Stojanovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.008	Stojanovo	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.008	Stojanovo	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.009	Dekov	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.009	Dekov	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.010	Višovgrad	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.010	Višovgrad	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.011	Kesarevo	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.011	Kesarevo	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.012	Hlebarovo	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.012	Hlebarovo	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.013	Vardun	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.013	Vardun	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.014	Medovo	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.014	Medovo	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.015	Krivnja	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.015	Krivnja	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.016	Trekljano	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.016	Trekljano	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.017	Stob	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.017	Stob	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.018	Rakitovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.018	Rakitovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.019	Smolsko	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.019	Smolsko	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.020	Dăbene	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.020	Dăbene	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.021	Brestnik	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.021	Brestnik	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.022	Šipka	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.022	Šipka	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.023	Karadžalovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.023	Karadžalovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.024	Korten	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.024	Korten	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.025	Glavan	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.025	Glavan	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.026	Devetinci	Slavic	m'εsεt͟s	mεsεt͟s	2	m - - ε s - ε - t͟s - - - -
04.0.026	Devetinci	Slavic	mᵓ'ε̬sεt͟s	mɔε̬sεt͟s	2	m - - ɔε̬ s - ε - t͟s - - - -
04.0.027	Ružica	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.027	Ružica	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.028	Stoilovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.028	Stoilovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.029	Levunovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.029	Levunovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.030	Tešovo	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.030	Tešovo	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.031	Smiljan	Slavic	m'ε̬sεt͟ʃiŋkʌ	mε̬sεt͟ʃiŋkʌ	2	m - - ε̬ s - ε - t͟ʃ i ŋ k ʌ
04.0.032	Tihomir	Slavic	m'εsεt͟ʃinʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
04.0.032	Tihomir	Slavic	mεsεt͟ʃ'inʌ	mεsεt͟ʃinʌ	2	m - - ε s - ε - t͟ʃ i n - ʌ
05.0.001	Børglum	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.002	Sennels	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.003	Tvis	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.004	Ars	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.005	Houlbjerg	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.006	Lyngby	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.007	Tved	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.008	Aal	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.009	Vodder	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.010	Barrit	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.011	Flemløse	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.012	Revninge	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.013	Kolby	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.014	Buerup	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.015	Lille Lyngby	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.016	Strøby	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.017	Felsted	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.018	Snøde	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.019	Toreby	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.020	Klemensker	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
05.0.301	Viöl	Germanic	'mɔ̄nǝ	mɔ̄nǝ	2	m ɔ̄ n ǝ - - - - - - - - -
06.0.001	Sísamo	Romance	l'unA	lunA	5	l u n A
06.0.002	Aranga	Romance	l'unA	lunA	5	l u n A
06.0.003	Cervo	Romance	l'unA	lunA	5	l u n A
06.0.004	Taramundi	Romance	l'uA	luA	5	l u - A
06.0.005	Leitariegos	Romance	l'uA	luA	5	l u - A
06.0.006	Muros de Nalón	Romance	l'uA	luA	5	l u - A
06.0.007	Pola de Laviana	Romance	l'unA	lunA	5	l u n A
06.0.008	Sotres	Romance	l'unA	lunA	5	l u n A
06.0.009	Lores	Romance	l'unA	lunA	5	l u n A
06.0.010	Oreña	Romance	l'unA	lunA	5	l u n A
06.0.011	Campo de Suso	Romance	l'unA	lunA	5	l u n A
06.0.012	Laredo	Romance	l'unA	lunA	5	l u n A
06.0.013	Villasana de Mena	Romance	l'unA	lunA	5	l u n A
06.0.017	Vera de Bidasoa	Romance	l'unA	lunA	5	l u n A
06.0.018	Carnota	Romance	l'unA	lunA	5	l u n A
06.0.019	O Grove	Romance	l'unA	lunA	5	l u n A
06.0.020	Avión	Romance	l'unA	lunA	5	l u n A
06.0.021	Agolada	Romance	l'unA	lunA	5	l u n A
06.0.022	Ríocaldo	Romance	l'uA	luA	5	l u - A
06.0.023	Vilarino Frío	Romance	l'uA	luA	5	l u - A
06.0.024	Bóveda	Romance	l'unA	lunA	5	l u n A
06.0.024	Bóveda	Romance	l'uA	luA	5	l u - A
06.0.025	Campobecerros	Romance	l'uA	luA	5	l u - A
06.0.026	Baralla	Romance	l'uA	luA	5	l u - A
06.0.027	Oencia	Romance	l'uA	luA	5	l u - A
06.0.028	Castrocontrigo	Romance	l'unA	lunA	5	l u n A
06.0.029	Villagatón	Romance	l'unA	lunA	5	l u n A
06.0.030	La Vecilla	Romance	l'unA	lunA	5	l u n A
06.0.031	Zorita de la Loma	Romance	l'unA	lunA	5	l u n A
06.0.032	Carrión de los Condes	Romance	l'unA	lunA	5	l u n A
06.0.033	Humada	Romance	l'unA	lunA	5	l u n A
06.0.034	Mazuelo de Muño	Romance	l'unA	lunA	5	l u n A
06.0.035	Pancorbo	Romance	l'unA	lunA	5	l u n A
06.0.036	Viniegra de Arriba	Romance	l'unA	lunA	5	l u n A
06.0.039	Galilea	Romance	l'unA	lunA	5	l u n A
06.0.040	Salinas de Oro	Romance	l'unA	lunA	5	l u n A
06.0.041	Sos del Rey Católico	Romance	l'unA	lunA	5	l u n A
06.0.042	Hecho	Romance	l'unA	lunA	5	l u n A
06.0.043	Angüés	Romance	l'unA	lunA	5	l u n A
06.0.044	Fanlo	Romance	l'unA	lunA	5	l u n A
06.0.045	Noales	Romance	λ'un	ʎun	5	ʎ u n -
06.0.046	A Guarda	Romance	l'unA	lunA	5	l u n A
06.0.047	Hermisende	Romance	l'uA	luA	5	l u - A
06.0.048	Fermoselle	Romance	l'uA	luA	5	l u - A
06.0.049	Pozuelo de Tábara	Romance	l'unA	lunA	5	l u n A
06.0.050	Venialbo	Romance	l'unA	lunA	5	l u n A
06.0.051	Mota del Marqués	Romance	l'unA	lunA	5	l u n A
06.0.052	Madrigal de las Atlas	Romance	l'unA	lunA	5	l u n A
06.0.053	Íscar	Romance	l'unA	lunA	5	l u n A
06.0.054	Alba de Cerrato	Romance	l'unA	lunA	5	l u n A
06.0.055	Valcavado de Roa	Romance	l'unA	lunA	5	l u n A
06.0.056	Sepúlveda	Romance	l'unA	lunA	5	l u n A
06.0.057	Montejo de la Sierra	Romance	l'unA	lunA	5	l u n A
06.0.058	Castillejo de Robledo	Romance	l'unA	lunA	5	l u n A
06.0.059	Almazán	Romance	l'unA	lunA	5	l u n A
06.0.060	Almaluez	Romance	l'unA	lunA	5	l u n A
06.0.061	Borobia	Romance	l'unA	lunA	5	l u n A
06.0.062	La Almunia de Doña Godina	Romance	l'unA	lunA	5	l u n A
06.0.063	Ribaforada	Romance	l'unA	lunA	5	l u n A
06.0.064	Zuera	Romance	l'unA	lunA	5	l u n A
06.0.065	Híjar	Romance	λ'un	ʎun	5	ʎ u n -
06.0.066	Pallaruelo de Monegros	Romance	λ'un	ʎun	5	ʎ u n -
06.0.067	Pozán de Vero	Romance	l'unA	lunA	5	l u n A
06.0.068	Fraga	Romance	λ'un	ʎun	5	ʎ u n -
06.0.069	Navasfrías	Romance	l'unA	lunA	5	l u n A
06.0.070	Ahigal de los Aceiteros	Romance	l'unA	lunA	5	l u n A
06.0.071	La Pesga	Romance	l'unA	lunA	5	l u n A
06.0.072	Rollán	Romance	l'unA	lunA	5	l u n A
06.0.073	Pedraza de Alba	Romance	l'unA	lunA	5	l u n A
06.0.074	Las Ventas de San Julián	Romance	l'unA	lunA	5	l u n A
06.0.075	Garganta del Villar	Romance	l'unA	lunA	5	l u n A
06.0.076	Laguna Rodrigo	Romance	l'unA	lunA	5	l u n A
06.0.077	Navalperal de Pinares	Romance	l'unA	lunA	5	l u n A
06.0.078	Soto del Real	Romance	l'unA	lunA	5	l u n A
06.0.079	Madrid	Romance	l'unA	lunA	5	l u n A
06.0.080	Escariche	Romance	l'unA	lunA	5	l u n A
06.0.081	Navalpotro	Romance	l'unA	lunA	5	l u n A
06.0.082	El Pozuelo	Romance	l'unA	lunA	5	l u n A
06.0.083	Canete, Cuenca	Romance	l'unA	lunA	5	l u n A
06.0.084	Villar del Salz	Romance	l'unA	lunA	5	l u n A
06.0.085	Arcos de Salinas	Romance	l'unA	lunA	5	l u n A
06.0.086	Montalbán, Teruel	Romance	l'unA	lunA	5	l u n A
06.0.087	Alcalá de la Selva	Romance	l'unA	lunA	5	l u n A
06.0.088	Mayorga	Romance	l'unA	lunA	5	l u n A
06.0.089	Ceclavín	Romance	l'unA	lunA	5	l u n A
06.0.090	Robledillo de Trujillo	Romance	l'unA	lunA	5	l u n A
06.0.091	Majadas	Romance	l'unA	lunA	5	l u n A
06.0.092	Helechosa de los Montes	Romance	l'unA	lunA	5	l u n A
06.0.093	San Pablo, Toledo	Romance	l'unA	lunA	5	l u n A
06.0.094	Ontígola	Romance	l'unA	lunA	5	l u n A
06.0.095	Villafranca de los Caballeros	Romance	l'unA	lunA	5	l u n A
06.0.096	Uclés	Romance	l'unA	lunA	5	l u n A
06.0.097	Las Mesas	Romance	l'unA	lunA	5	l u n A
06.0.098	Albacete	Romance	l'unA	lunA	5	l u n A
06.0.099	Enguídanos	Romance	l'unA	lunA	5	l u n A
06.0.100	Encinasola	Romance	l'unA	lunA	5	l u n A
06.0.101	Solana de los Barros	Romance	l'unA	lunA	5	l u n A
06.0.102	Monesterio	Romance	l'unA	lunA	5	l u n A
06.0.103	Higuera de la Serena	Romance	l'unA	lunA	5	l u n A
06.0.104	Villanueva Del Duque	Romance	l'unA	lunA	5	l u n A
06.0.105	Almadén	Romance	l'unA	lunA	5	l u n A
06.0.106	Ciudad Real	Romance	l'unA	lunA	5	l u n A
06.0.107	Aldeaquemada	Romance	l'unA	lunA	5	l u n A
06.0.108	Villanueva de la Fuente	Romance	l'unA	lunA	5	l u n A
06.0.109	Nerpio	Romance	l'unA	lunA	5	l u n A
06.0.110	Ricote	Romance	l'unA	lunA	5	l u n A
06.0.111	Ayamonte	Romance	l'unA	lunA	5	l u n A
06.0.112	Paterna del Campo	Romance	l'unA	lunA	5	l u n A
06.0.113	Navas de la Concepción	Romance	l'unA	lunA	5	l u n A
06.0.114	Casariche	Romance	l'unA	lunA	5	l u n A
06.0.115	Baena	Romance	l'unA	lunA	5	l u n A
06.0.116	Arjonilla	Romance	l'unA	lunA	5	l u n A
06.0.117	Iznalloz	Romance	l'unA	lunA	5	l u n A
06.0.118	Larva	Romance	l'unA	lunA	5	l u n A
06.0.119	Alcóntar	Romance	l'unA	lunA	5	l u n A
06.0.120	Cúllar Baza	Romance	l'unA	lunA	5	l u n A
06.0.121	Carboneras	Romance	l'unA	lunA	5	l u n A
06.0.122	Zarcilla de Ramos	Romance	l'unA	lunA	5	l u n A
06.0.123	Aguilas	Romance	l'unA	lunA	5	l u n A
06.0.124	Jerez de la Frontera	Romance	l'unA	lunA	5	l u n A
06.0.125	Las Cabezas de San Juan	Romance	l'unA	lunA	5	l u n A
06.0.126	Algeciras	Romance	l'unA	lunA	5	l u n A
06.0.127	Setenil	Romance	l'unA	lunA	5	l u n A
06.0.128	Estepona	Romance	l'unA	lunA	5	l u n A
06.0.129	Riogordo	Romance	l'unA	lunA	5	l u n A
