ID	Place	Group	Originals	Simplified	COGID	Alignment
02.0.024	German	Germanic	b'ɔ͟ǝsln	bɔ͟ǝsln	7	b ɔ͟ǝ s l - - n
02.0.024	German	Germanic	b'ɔ͟ǝsl	bɔ͟ǝsl	7	b ɔ͟ǝ s l - - -
02.0.025	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.026	German	Germanic	h'ɑ̄gǝl	hɑ̄gǝl	3	h ɑ̄ g ǝ l -
02.0.027	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.028	German	Germanic	ʒ'ɑoǝkx'ε͟ǝndl	ʒɑoǝkxε͟ǝndl	8	ʒ ɑ o ǝ k x ε͟ǝ n d l
02.0.029	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.030	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.031	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.031	German	Germanic	h'ɑ̄gǝl	hɑ̄gǝl	3	h ɑ̄ g ǝ l -
02.0.032	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.033	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.034	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.035	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.036	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.037	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.038	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.039	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.040	German	Germanic	h'ɑ̄gǝl	hɑ̄gǝl	3	h ɑ̄ g ǝ l -
02.0.041	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.042	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.043	German	Germanic	h'ɑ̄gǝl	hɑ̄gǝl	3	h ɑ̄ g ǝ l -
02.0.043	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.044	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.046	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.046	German	Germanic	h'ɑ̄gǝl	hɑ̄gǝl	3	h ɑ̄ g ǝ l -
02.0.047	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.0.048	German	Germanic	ʒ'ɑ͟or	ʒɑ͟or	5	ʒ ɑ͟o - r
02.1.101	Croatian	Slavic	tútʃa	tútʃa	9	t ú t ʃ a
02.1.102	Slovene	Slavic	tɔ̄́tʃa	tɔ̄́tʃa	9	t ɔ̄́ t ʃ a
03.1.101	Walloon	Romance	grε̄l	grε̄l	10	g r ε̄ - - - - l - - - -
03.1.101	Walloon	Romance	l̇ kε de pō	ḷkεdepō	11	ḷ k ε d e p ō
03.1.102	Walloon	Romance	gǝr.z'eñ	gǝr.zeñ	12	g - ǝ r. z e ñ
03.1.103	Walloon	Romance	gr.yzj'a	gr.yzja	10	g r. y - - - - z j a - -
03.1.104	Walloon	Romance	grǝzj'a	grǝzja	10	g r ǝ - - - - z j a - -
03.1.105	Walloon	Romance	gr.yzj'a	gr.yzja	10	g r. y - - - - z j a - -
03.1.106	Walloon	Romance	gryz'ε	gryzε	12	g r y - z ε -
03.1.107	Walloon	Romance	gryz'ε	gryzε	12	g r y - z ε -
03.1.108	Walloon	Romance	grε̄l	grε̄l	10	g r ε̄ - - - - l - - - -
03.1.109	Walloon	Romance	tʃavεrl'aj	tʃavεrlaj	13	t ʃ a v ε r l a j
03.1.109	Walloon	Romance	ʒibul'e	ʒibule	14	ʒ i b u l e
03.1.109	Walloon	Romance	grε̄l	grε̄l	10	g r ε̄ - - - - l - - - -
04.0.001	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.002	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.002	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.003	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.003	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.004	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.005	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.006	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.007	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.008	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.009	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.010	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.011	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.012	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.013	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.014	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.014	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.015	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.016	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.017	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.018	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.019	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.019	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.020	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.021	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.022	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.023	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.024	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.025	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.026	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.027	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.028	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.029	Bulgarian	Slavic	gr'At	grAt	15	g r A t - - - -
04.0.030	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
04.0.031	Bulgarian	Slavic	grʌd'uškʌ	grʌduškʌ	15	g r ʌ d u š k ʌ
05.0.001	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.002	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.003	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.004	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.005	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.006	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.007	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.008	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.009	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.010	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.011	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.012	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.013	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.014	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.015	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.016	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.017	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.018	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.019	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.020	Danish	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
05.0.301	NA	Germanic	hA͟u̯ˀl	hA͟u̯ˀl	3	h A͟u̯ˀ - - l -
06.0.001	Galician	Romance	hɑrAn'iθo	hɑrAniθo	16	h ɑ r A n i θ o -
06.0.002	Galician	Romance	pḙδr'Aso̭	pḙδrAso̭	17	- p - ḙ δ r A s - o̭ - - -
06.0.003	Galician	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.003	Galician	Romance	pεδr'Aθo̭	pεδrAθo̭	17	- p - ε δ r A θ - o̭ - - -
06.0.004	Galician	Romance	pεδr'Aθo̭	pεδrAθo̭	17	- p - ε δ r A θ - o̭ - - -
06.0.004	Galician	Romance	n'eβe	neβe	14	n e β e - -
06.0.005	Spanish	Romance	p'eδrA	peδrA	17	- p - e δ r A - - - - - -
06.0.005	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.006	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.006	Spanish	Romance	p'eδrA	peδrA	17	- p - e δ r A - - - - - -
06.0.007	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.007	Spanish	Romance	peδrist'Al	peδristAl	17	- p - e δ r i s t A - l -
06.0.008	Spanish	Romance	peδrist'Al	peδristAl	17	- p - e δ r i s t A - l -
06.0.008	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.009	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.009	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.010	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.010	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.011	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.012	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.013	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.017	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.017	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.017	Spanish	Romance	kAsθkAβAr̄'A Ar̄εjA	kAsθkAβAr̄AAr̄εjA	18	k A s θ k A β A r̄ A - A r̄ ε j A
06.0.018	Galician	Romance	pḙδr'Aso̭	pḙδrAso̭	17	- p - ḙ δ r A s - o̭ - - -
06.0.019	Galician	Romance	pḙδr'Aso̭	pḙδrAso̭	17	- p - ḙ δ r A s - o̭ - - -
06.0.020	Galician	Romance	sɑrAβ'εlA	sɑrAβεlA	18	- - s - - - - ɑ r A β ε l - - A
06.0.023	Galician	Romance	sArAɣ'AɲA	sArAɣAɲA	18	- - s - - - - A r A ɣ A ɲ - - A
06.0.024	Galician	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.025	Galician	Romance	p'eδrA	peδrA	17	- p - e δ r A - - - - - -
06.0.026	Galician	Romance	sɑl'AβrjA	sɑlAβrjA	18	- - s - - - - ɑ l A β - r - j A
06.0.027	Galician	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.028	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.029	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.030	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.031	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.032	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.032	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.033	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.034	Spanish	Romance	peδr'isko̭	peδrisko̭	17	- p - e δ r i s k o̭ - - -
06.0.034	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.035	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.036	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.039	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.039	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.040	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.040	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.042	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.042	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.043	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.043	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.043	Spanish	Romance	ɑɣwA siŋ ɣriβ'Ar	ɑɣwAsiŋɣriβAr	19	ɑ ɣ w A s i ŋ ɣ r i β A r
06.0.044	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.044	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.045	Spanish	Romance	grɑn'is	grɑnis	16	g - r ɑ n i s - -
06.0.046	Galician	Romance	pḙδrAθ'ḙjro̭	pḙδrAθḙjro̭	17	- p - ḙ δ r A θ - ḙ j r o̭
06.0.047	Galician	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.050	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.050	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.051	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.051	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.052	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.053	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.054	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.054	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.055	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.055	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.056	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.057	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.058	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.059	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.060	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.060	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.061	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.062	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.062	Spanish	Romance	peδreɣ'AδA	peδreɣAδA	17	- p - e δ r e ɣ - A - δ A
06.0.062	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.063	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.063	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.064	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.064	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.065	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.065	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.066	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.066	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.067	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.068	Spanish	Romance	grɑn'is	grɑnis	16	g - r ɑ n i s - -
06.0.069	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.070	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.071	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.072	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.072	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.073	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.073	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.074	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.075	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.076	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.077	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.078	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.079	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.080	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.081	Spanish	Romance	peδr'isko̭	peδrisko̭	17	- p - e δ r i s k o̭ - - -
06.0.082	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.082	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.083	Spanish	Romance	pjeδr'ihko	pjeδrihko	17	- p j e δ r i h k o - - -
06.0.084	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.084	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.085	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.086	Spanish	Romance	mAtAk'AβrA	mAtAkAβrA	18	m A t - - - - A k A β - r - - A
06.0.086	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.086	Spanish	Romance	Apeδr'eo	Apeδreo	17	A p - e δ r e - - o - - -
06.0.087	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.087	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.088	Spanish	Romance	grɑn'iso	grɑniso	16	g - r ɑ n i s o -
06.0.089	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.089	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.090	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.091	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.092	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.093	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.094	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.095	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.096	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.096	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.097	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.097	Spanish	Romance	peδr'ihko	peδrihko	17	- p - e δ r i h k o - - -
06.0.098	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.099	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.100	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.101	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.102	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.103	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.104	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.105	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.106	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.107	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.108	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.109	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.110	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.111	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.112	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.114	Spanish	Romance	grɑn'iso	grɑniso	16	g - r ɑ n i s o -
06.0.115	Spanish	Romance	grɑn'εso	grɑnεso	16	g - r ɑ n ε s o -
06.0.116	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.117	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.118	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.119	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.120	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.121	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.122	Spanish	Romance	pj'eδrA	pjeδrA	17	- p j e δ r A - - - - - -
06.0.122	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.123	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.124	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
06.0.125	Spanish	Romance	grɑn'iθo	grɑniθo	16	g - r ɑ n i θ o -
