ID	Place	Group	Originals	Simplified	COGID	Alignment
02.0.014	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.015	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.017	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.018	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.019	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.020	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.021	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.022	German	Germanic	ʒn'ε͟i	ʒnε͟i	2	ʒ n ε͟i
02.0.024	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.025	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.026	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.027	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.028	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.029	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.030	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.031	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.032	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.033	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.035	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.036	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.037	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.038	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.039	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.041	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.042	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.043	German	Germanic	ʒn'ε̄	ʒnε̄	2	ʒ n ε̄
02.0.044	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.046	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.047	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.0.048	German	Germanic	ʒn'ε͟ǝ	ʒnε͟ǝ	2	ʒ n ε͟ǝ
02.1.101	Croatian	Slavic	snī̀k	snī̀k	3	s n ī̀ - - k
02.1.102	Slovene	Slavic	snī̀ǝx	snī̀ǝx	3	s n ī̀ - ǝ x
03.1.101	Walloon	Romance	nε̄ʒ	nε̄ʒ	4	n - ε̄ - ʒ - - - -
03.1.102	Walloon	Romance	nivǝ	nivǝ	4	n - i - v - ǝ - -
03.1.103	Walloon	Romance	nif	nif	4	n - i - f - - - -
03.1.104	Walloon	Romance	nif	nif	4	n - i - f - - - -
03.1.105	Walloon	Romance	nif	nif	4	n - i - f - - - -
03.1.106	Walloon	Romance	niv'Aj	nivAj	4	n - i - v - A j -
03.1.107	Walloon	Romance	iv'εr	ivεr	5	i v ε r
03.1.108	Walloon	Romance	iv'εr	ivεr	5	i v ε r
04.0.001	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.001	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.001	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.002	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.002	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.002	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.003	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.003	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.003	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.004	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.004	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.004	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.005	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.005	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.005	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.006	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.006	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.006	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.007	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.007	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.007	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.008	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.008	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.008	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.009	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.009	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.009	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.010	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.010	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.010	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.011	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.011	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.011	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.012	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.012	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.012	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.013	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.013	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.013	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.014	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.014	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.014	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.015	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.015	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.015	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.016	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.016	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.016	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.017	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.017	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.017	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.018	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.018	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.018	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.019	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.019	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.019	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.020	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.020	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.020	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.021	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.021	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.021	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.022	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.022	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.022	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.023	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.023	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.023	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.024	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.024	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.024	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.025	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.025	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.025	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.026	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.026	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.026	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.027	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.027	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.027	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.028	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.028	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.028	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.029	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.029	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.029	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.030	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.030	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.030	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.031	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.031	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
04.0.031	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.032	Bulgarian	Slavic	sn’'Ak	sn’Ak	3	s n’ A - - k
04.0.032	Bulgarian	Slavic	sn'ε̬k	snε̬k	3	s n ε̬ - - k
04.0.032	Bulgarian	Slavic	sn'εk	snεk	3	s n ε - - k
05.0.001	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.002	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.003	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.004	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.005	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.006	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.007	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.008	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.009	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.010	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.011	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.012	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.013	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.014	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.015	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.016	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.017	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.018	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.019	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.020	Danish	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
05.0.301	NA	Germanic	snēˀ	snēˀ	6	s n - ēˀ - -
06.0.001	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.002	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.003	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.004	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.005	Spanish	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.006	Spanish	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.007	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.008	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.009	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.010	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.011	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.012	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.013	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.017	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.017	Spanish	Romance	el'Ωr̄A	elΩr̄A	9	e l Ω r̄ A
06.0.018	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.019	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.019	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.020	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.020	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.021	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.021	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.022	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.022	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.023	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.023	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.024	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.024	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.025	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.025	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.026	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.026	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.027	Galician	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.027	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.028	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.029	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.030	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.031	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.032	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.033	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.034	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.035	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.036	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.039	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.040	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.041	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.042	Spanish	Romance	nj'ew	njew	4	n j e - w - - - -
06.0.043	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.044	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.045	Spanish	Romance	n'ew	new	4	n - e - w - - - -
06.0.046	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.047	Galician	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.048	Spanish	Romance	n'eβe	neβe	7	n e - β - - - e
06.0.049	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.050	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.051	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.052	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.053	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.054	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.055	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.056	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.057	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.058	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.059	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.060	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.061	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.062	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.063	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.064	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.065	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.066	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.067	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.068	Spanish	Romance	n'ew	new	4	n - e - w - - - -
06.0.069	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.070	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.071	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.072	Spanish	Romance	nj'eβe r̄Aton'erA	njeβer̄AtonerA	8	n j e β e r̄ A t o n e r A
06.0.072	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.072	Spanish	Romance	neβ'Aθo	neβAθo	7	n e - β A - θ o
06.0.073	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.074	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.075	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.076	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.077	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.078	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.079	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.080	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.081	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.082	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.083	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.084	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.085	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.086	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.087	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.088	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.089	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.090	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.091	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.092	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.093	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.094	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.095	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.096	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.097	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.098	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.099	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.100	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.101	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.102	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.103	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.104	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.105	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.106	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.107	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.108	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.109	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.110	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.111	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.112	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.113	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.114	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.115	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.116	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.117	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.118	Spanish	Romance	ɲj'eβe	ɲjeβe	8	ɲ j e β e - - - - - - - -
06.0.119	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.121	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.122	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.123	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.124	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.125	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.127	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.128	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.129	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.0.130	Spanish	Romance	nj'eβe	njeβe	8	n j e β e - - - - - - - -
06.2.201	Catalan	Romance	n'εu̯	nεu̯	4	n - ε - - - u̯ - -
06.2.202	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.203	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.204	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.205	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.206	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.207	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.208	Catalan	Romance	n'εu̯	nεu̯	4	n - ε - - - u̯ - -
06.2.209	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
06.2.225	Catalan	Romance	n'eu̯	neu̯	7	n e - - - - - u̯
07.5.501	Swedish	Germanic	snjø̄	snjø̄	6	s n j ø̄ - -
07.5.501	Swedish	Germanic	snø̄	snø̄	6	s n - ø̄ - -
07.5.501	Swedish	Germanic	snjū	snjū	6	s n j ū - -
