ID	Place	Group	Originals	Simplified	COGID	Alignment
04.0.005	Bulgarian	Slavic	grǝmot'εvit͟sʌ	grǝmotεvit͟sʌ	12	g r ǝ m o t ε v i t͟s ʌ
04.0.007	Bulgarian	Slavic	strεl'ǝ	strεlǝ	8	- - - - - - - - - s t r ε - l - ǝ
04.0.008	Bulgarian	Slavic	trεsk'Avit͟sʌ	trεskAvit͟sʌ	11	t r ε s - k A v i t͟s ʌ
04.0.009	Bulgarian	Slavic	strεlk'ǝ	strεlkǝ	8	- - - - - - - - - s t r ε - l k ǝ
04.0.010	Bulgarian	Slavic	g'ǝrmεl	gǝrmεl	13	g ǝ r m ε - l -
04.0.010	Bulgarian	Slavic	grǝmot'εvit͟sʌ	grǝmotεvit͟sʌ	12	g r ǝ m o t ε v i t͟s ʌ
04.0.011	Bulgarian	Slavic	strεl'ǝ	strεlǝ	8	- - - - - - - - - s t r ε - l - ǝ
04.0.012	Bulgarian	Slavic	gǝrm'εʃ	gǝrmεʃ	13	g ǝ r m ε - ʃ -
04.0.013	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.014	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.015	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.016	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.017	Bulgarian	Slavic	boʒ'A str'εlʌ	boʒAstrεlʌ	8	- b o ʒ - - - A - s t r ε - l - ʌ
04.0.018	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.019	Bulgarian	Slavic	ʃ'iʃ	ʃiʃ	14	ʃ i ʃ - - -
04.0.020	Bulgarian	Slavic	gǝrm'εit͟sʌ	gǝrmεit͟sʌ	13	g ǝ r m ε i t͟s ʌ
04.0.021	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.022	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.023	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.024	Bulgarian	Slavic	grǝmot'εvit͟sʌ	grǝmotεvit͟sʌ	12	g r ǝ m o t ε v i t͟s ʌ
04.0.025	Bulgarian	Slavic	gr'ǝm	grǝm	12	g r ǝ m - - - - - - -
04.0.026	Bulgarian	Slavic	grǝmot'εvit͟sʌ	grǝmotεvit͟sʌ	12	g r ǝ m o t ε v i t͟s ʌ
04.0.028	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.029	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.030	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.031	Bulgarian	Slavic	gr'ɔm	grɔm	12	g r ɔ m - - - - - - -
04.0.032	Bulgarian	Slavic	gr'um	grum	12	g r u m - - - - - - -
05.0.003	Danish	Germanic	tʰorḓǝn	tʰorḓǝn	15	tʰ o r ḓ ǝ - - - - n - -
05.0.008	Danish	Germanic	tʰorḓǝn	tʰorḓǝn	15	tʰ o r ḓ ǝ - - - - n - -
05.0.011	Danish	Germanic	tʰorḓǝn	tʰorḓǝn	15	tʰ o r ḓ ǝ - - - - n - -
05.0.011	Danish	Germanic	lȳˀn	lȳˀn	16	l - ȳˀ n - -
05.0.012	Danish	Germanic	tʰorḓǝn	tʰorḓǝn	15	tʰ o r ḓ ǝ - - - - n - -
05.0.012	Danish	Germanic	lȳˀn	lȳˀn	16	l - ȳˀ n - -
05.0.014	Danish	Germanic	lȳˀn	lȳˀn	16	l - ȳˀ n - -
05.0.015	Danish	Germanic	lȳˀn	lȳˀn	16	l - ȳˀ n - -
05.0.016	Danish	Germanic	lȳˀn	lȳˀn	16	l - ȳˀ n - -
06.2.201	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.202	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.203	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.204	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.205	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.206	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.207	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.208	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.208	Catalan	Romance	sent'eλA	senteʎA	19	s e n t e ʎ A
06.2.208	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.209	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.210	Catalan	Romance	λǝmp'εk	ʎǝmpεk	20	ʎ ǝ m p ε k
06.2.211	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.212	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.213	Catalan	Romance	λǝmp'εk	ʎǝmpεk	20	ʎ ǝ m p ε k
06.2.213	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.214	Catalan	Romance	sent'eλA	senteʎA	19	s e n t e ʎ A
06.2.214	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.215	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.216	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.217	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.218	Catalan	Romance	r̄eλ'Amp	r̄eʎAmp	18	r̄ e ʎ A m p
06.2.219	Catalan	Romance	r̄eλ'Am	r̄eʎAm	18	r̄ e ʎ A m -
06.2.220	Catalan	Romance	sent'eλA	senteʎA	19	s e n t e ʎ A
06.2.220	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.221	Catalan	Romance	sent'eλA	senteʎA	19	s e n t e ʎ A
06.2.221	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.222	Catalan	Romance	λ'Amp	ʎAmp	18	- - ʎ A m p
06.2.222	Catalan	Romance	r̄'Ajo	r̄Ajo	17	r̄ A j o
06.2.223	Catalan	Romance	λ'Amp	ʎAmp	18	- - ʎ A m p
06.2.224	Catalan	Romance	λ'Am	ʎAm	18	- - ʎ A m -
06.2.225	Catalan	Romance	sǝdʒ'ǝtǝ	sǝdʒǝtǝ	21	s ǝ d ʒ ǝ t ǝ
06.2.225	Catalan	Romance	r̄'Aju	r̄Aju	17	r̄ A j u
07.9.901	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.903	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.904	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.904	Saami	Lapp	'εjjih'tul͟la	εjjihtul͟la	23	ε j j i h t u l͟l a
07.9.905	Saami	Lapp	't'ō̭lat͟ʃ	tō̭lat͟ʃ	24	- - - - t ō̭ l a t͟ʃ
07.9.905	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.923	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.924	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.926	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.927	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.930	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.933	Saami	Lapp	n'ālte	nālte	22	n ā l t e - - -
07.9.942	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.945	Saami	Lapp	'at’͟ʃ’ǝntol͟lo	at’͟ʃ’ǝntol͟lo	24	a t’͟ʃ’ ǝ n t o l͟l o -
07.9.945	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.946	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.948	Saami	Lapp	'altakas	altakas	22	- a l t a k a s
07.9.951	Saami	Lapp	l'i͟ejʰk’i͟e	li͟ejʰk’i͟e	25	l i͟e jʰ k’ i͟e
07.9.954	Saami	Lapp	t’͟ʃ’'u͟o nakǝ͔	t’͟ʃ’u͟onakǝ͔	26	t’͟ʃ’ u͟o n a k ǝ͔
08.0.002	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.003	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.004	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.005	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.006	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.007	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.008	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.009	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.010	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.011	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.012	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.013	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.014	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.015	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.016	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.017	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.018	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.019	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.020	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.021	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.022	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.023	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.024	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.025	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.026	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.027	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.028	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.029	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.030	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.031	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.032	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.033	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.034	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.035	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.036	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.037	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.038	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.039	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.040	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.041	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.042	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.043	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.044	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.045	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.046	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.047	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.048	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.049	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.050	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.051	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.052	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.053	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.054	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.057	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.058	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.059	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.060	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.061	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.062	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.063	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.064	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.065	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.066	Gallo-Roman	Romance	le feu du ciel	lefeuduciel	28	l e f e u d u c i e l
08.0.067	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.068	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.069	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.070	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.071	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.072	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.073	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.074	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.075	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.076	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.077	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.078	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.079	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.080	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.081	Gallo-Roman	Romance	le feu du ciel	lefeuduciel	28	l e f e u d u c i e l
08.0.082	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.083	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.084	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.085	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.086	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.087	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.088	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.089	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.090	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.091	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.092	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.093	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.094	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.095	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.096	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.097	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.098	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.099	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.100	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.101	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.102	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.103	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.104	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.105	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.106	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.107	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.108	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.109	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.110	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.111	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.112	Gallo-Roman	Romance	or'adʒœ	oradʒœ	9	- o r a - - - - d ʒ œ
08.0.113	Gallo-Roman	Romance	or'adʒœ	oradʒœ	9	- o r a - - - - d ʒ œ
08.0.114	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.115	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.116	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.117	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.118	Gallo-Roman	Romance	ınformations non reçues.	informationsnonreçues.	27	i n f o r m a t i o n s n o n r e ç u e s.
08.0.119	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.120	Gallo-Roman	Romance	tun	tun	29	t - u n - - - -
08.0.121	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
08.0.122	Gallo-Roman	Romance	tɔnεr	tɔnεr	10	t - ɔ n - ε r
