ID	Place	Group	Originals	Simplified	COGID	Alignment
01.0.001	Vrith	Albanian	rε̄̃	rε̄̃	1	r ε̄̃ - -
01.0.002	Pac	Albanian	rε̄̃	rε̄̃	1	r ε̄̃ - -
01.0.003	Burgajet	Albanian	rē̬̃	rē̬̃	1	r ē̬̃ - -
01.0.004	Shkallnuer	Albanian	rē	rē	1	r ē - -
01.0.005	Çibërraka	Albanian	'rẽ̬he	rẽ̬he	1	r ẽ̬ h e
01.0.006	Këmbëthekër	Albanian	re	re	1	r e - -
01.0.007	Luar	Albanian	re	re	1	r e - -
01.0.008	Sheper	Albanian	re	re	1	r e - -
01.0.009	Vuno	Albanian	rǝ͔̄	rǝ͔̄	1	r ǝ͔̄ - -
01.0.010	Shalës	Albanian	rē	rē	1	r ē - -
02.0.001	Schärding	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.002	Geboltskirchen	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.003	Rohrbach	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.004	Kremsmünster	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.005	Göstling	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.006	Freistadt	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.007	Grosspertholz	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.008	Waidhofen a.d. Thaya	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.009	Hürm bei Melk	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.010	Unterretzbach	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.011	Absdorf	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.012	Mistelbach	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.013	Stillfried	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.014	Schruns	Germanic	v'ɔlkǝ	vɔlkǝ	2	v ɔ l - k - ǝ -
02.0.015	Schnepfau	Germanic	v'ɔlkǝ	vɔlkǝ	2	v ɔ l - k - ǝ -
02.0.017	Elbigenalp	Germanic	v'ɔlkǝ	vɔlkǝ	2	v ɔ l - k - ǝ -
02.0.018	Münster	Germanic	v'ɔlk	vɔlk	2	v ɔ l - k - - -
02.0.019	Zell am Ziller	Germanic	t͟s'āxǝn	t͟sāxǝn	4	t͟s ā x ǝ n
02.0.020	Brixen im Thale	Germanic	v'ɔlk	vɔlk	2	v ɔ l - k - - -
02.0.021	Piesendorf	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.022	Saalfelden	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.024	Dorfbeuern	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.025	Zederhaus	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.026	Ebensee	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.027	Stainach	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.028	Niederwölz	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.029	Kammern	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.030	Kainach	Germanic	gβ'ølk	gβølk	48	g - β ø l k - -
02.0.031	Türnitz a.d. Traisen	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.032	Veitsch	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.033	Weiz	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.034	Schachen bei Vorau	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.035	Prigglitz bei Gloggnitz	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.036	Mogersdorf	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.037	Stegersbach	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.038	Gols am Neusiedler See	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.039	Tadten	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.040	Sölden	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.041	Ausservillgratten	Germanic	v'ɔlkǝ	vɔlkǝ	2	v ɔ l - k - ǝ -
02.0.042	Dellach a.d. Drau	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.043	Seeboden am Millstättersee	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.044	Weitensfeld im Gurktal	Germanic	v'ɔlkǝn	vɔlkǝn	2	v ɔ l - k - ǝ n
02.0.046	Wolfsberg	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.046	Wolfsberg	Germanic	gβ'ølk	gβølk	48	g - β ø l k - -
02.0.047	Schwanberg	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.0.048	Halbenrain	Germanic	v'ulkǝn	vulkǝn	2	v u l - k - ǝ n
02.1.101	Großwarasdorf	Slavic	u͟óblak	u͟óblak	5	u͟ó b - l a - - k -
03.1.101	Fontenoy	Romance	ny'e	nye	6	n y - - - - - - e - - -
03.1.101	Fontenoy	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
03.1.102	Pâturages	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
03.1.103	Jamioulx	Romance	yrj'a	yrja	2007	y r j a
03.1.103	Jamioulx	Romance	ny'e	nye	6	n y - - - - - - e - - -
03.1.103	Jamioulx	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
03.1.104	Jauchelette	Romance	nylj'a	nylja	6	n y - - l j a - - - - -
03.1.104	Jauchelette	Romance	nȳl'ε̄j	nȳlε̄j	6	n ȳ - - l - ε̄ j - - - -
03.1.104	Jauchelette	Romance	tʃǝpǝr'ɔ̃	tʃǝpǝrɔ̃	8	t ʃ ǝ p ǝ r ɔ̃
03.1.105	Spontin	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
03.1.106	Flémalle-Haute	Romance	nȳl'ε̄j	nȳlε̄j	6	n ȳ - - l - ε̄ j - - - -
03.1.107	Francorchamps	Romance	nȳl'ε̄j	nȳlε̄j	6	n ȳ - - l - ε̄ j - - - -
03.1.108	Tillet	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
03.1.109	Buzenol	Romance	ny'āʒ	nyāʒ	6	n y - - - - ā ʒ - - - -
04.0.001	Garvan	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.002	Rakovica	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.003	Brakjovci	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.004	Slavotin	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.005	Altimir	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.006	Staro selo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.007	Brest	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.008	Stojanovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.009	Dekov	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.010	Višovgrad	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.011	Kesarevo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.012	Hlebarovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.013	Vardun	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.014	Medovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.015	Krivnja	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.016	Trekljano	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.017	Stob	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.018	Rakitovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.019	Smolsko	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.020	Dăbene	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.021	Brestnik	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.022	Šipka	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.023	Karadžalovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.024	Korten	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.025	Glavan	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.026	Devetinci	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.027	Ružica	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.028	Stoilovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.029	Levunovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.030	Tešovo	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.031	Smiljan	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
04.0.032	Tihomir	Slavic	'ɔblʌk	ɔblʌk	5	ɔ b - l ʌ - - k -
05.0.001	Børglum	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.002	Sennels	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.002	Sennels	Germanic	b̯lɔ̄nǝ	b̯lɔ̄nǝ	11	b̯ l ɔ̄ n ǝ
05.0.003	Tvis	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.003	Tvis	Germanic	b̯lɔ̄nǝ	b̯lɔ̄nǝ	11	b̯ l ɔ̄ n ǝ
05.0.004	Ars	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.005	Houlbjerg	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.006	Lyngby	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.007	Tved	Germanic	b̯lɔ̄nǝ	b̯lɔ̄nǝ	11	b̯ l ɔ̄ n ǝ
05.0.007	Tved	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.008	Aal	Germanic	b̯lɔ̄nǝ	b̯lɔ̄nǝ	11	b̯ l ɔ̄ n ǝ
05.0.008	Aal	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.009	Vodder	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.010	Barrit	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.010	Barrit	Germanic	b̯lɔ̄nǝ	b̯lɔ̄nǝ	11	b̯ l ɔ̄ n ǝ
05.0.011	Flemløse	Germanic	mɔlˀm	mɔlˀm	12	m ɔ lˀ m - - -
05.0.011	Flemløse	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.012	Revninge	Germanic	mɔlˀm	mɔlˀm	12	m ɔ lˀ m - - -
05.0.012	Revninge	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.013	Kolby	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.014	Buerup	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.015	Lille Lyngby	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.016	Strøby	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.017	Felsted	Germanic	mɔlˀ	mɔlˀ	12	m ɔ lˀ - - - -
05.0.017	Felsted	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.018	Snøde	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.018	Snøde	Germanic	mɔlˀm	mɔlˀm	12	m ɔ lˀ m - - -
05.0.019	Toreby	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.020	Klemensker	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
05.0.301	Viöl	Germanic	sg̭ȳˀ	sg̭ȳˀ	10	s g̭ - ȳˀ - - -
06.0.001	Sísamo	Romance	n'uβrḙ	nuβrḙ	6	n u β - r - - - ḙ - - -
06.0.002	Aranga	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.003	Cervo	Romance	n'uβrḙ	nuβrḙ	6	n u β - r - - - ḙ - - -
06.0.004	Taramundi	Romance	n'uβrḙ	nuβrḙ	6	n u β - r - - - ḙ - - -
06.0.005	Leitariegos	Romance	n'uβrḙ	nuβrḙ	6	n u β - r - - - ḙ - - -
06.0.006	Muros de Nalón	Romance	n'uβrḙ	nuβrḙ	6	n u β - r - - - ḙ - - -
06.0.007	Pola de Laviana	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.008	Sotres	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.009	Lores	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.010	Oreña	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.011	Campo de Suso	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.012	Laredo	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.013	Villasana de Mena	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.017	Vera de Bidasoa	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.017	Vera de Bidasoa	Romance	gɔjβ'ela	gɔjβela	48	g ɔj β e l - a -
06.0.018	Carnota	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.019	O Grove	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.020	Avión	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.021	Agolada	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.022	Ríocaldo	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.023	Vilarino Frío	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.024	Bóveda	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.025	Campobecerros	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
06.0.026	Baralla	Romance	n'uβe	nuβe	6	n u β - - - - - e - - -
